id,playerid,cfgid,level,star,hp,def,mdef,atk,matk,hit,dodge,cir_rate,combat,passivesSkill,skillLevel,name
,,30084,69,7,223560,4968,1656,8280,4968,25668,13248,2000,246436,0,1,ÐéÖñ
,,30084,70,7,226800,5040,1680,8400,5040,26040,13440,2000,250003,0,1,ÐéÖñ
,,30092,1,7,3240,72,24,120,72,372,192,2000,3847,0,1,ÇÇ·å
,,30092,2,7,6480,144,48,240,144,744,384,2000,7414,0,1,ÇÇ·å
,,30092,3,7,9720,216,72,360,216,1116,576,2000,10982,0,1,ÇÇ·å
,,30092,4,7,12960,288,96,480,288,1488,768,2000,14549,0,1,ÇÇ·å
,,30092,5,7,16200,360,120,600,360,1860,960,2000,18117,0,1,ÇÇ·å
,,30092,6,7,19440,432,144,720,432,2232,1152,2000,21684,0,1,ÇÇ·å
,,30092,7,7,22680,504,168,840,504,2604,1344,2000,25252,0,1,ÇÇ·å
,,30092,8,7,25920,576,192,960,576,2976,1536,2000,28819,0,1,ÇÇ·å
,,30092,9,7,29160,648,216,1080,648,3348,1728,2000,32387,0,1,ÇÇ·å
,,30092,10,7,32400,720,240,1200,720,3720,1920,2000,35954,0,1,ÇÇ·å
,,30092,11,7,35640,792,264,1320,792,4092,2112,2000,39522,0,1,ÇÇ·å
,,30092,12,7,38880,864,288,1440,864,4464,2304,2000,43089,0,1,ÇÇ·å
,,30092,13,7,42120,936,312,1560,936,4836,2496,2000,46657,0,1,ÇÇ·å
,,30092,14,7,45360,1008,336,1680,1008,5208,2688,2000,50224,0,1,ÇÇ·å
,,30092,15,7,48600,1080,360,1800,1080,5580,2880,2000,53792,0,1,ÇÇ·å
,,30092,16,7,51840,1152,384,1920,1152,5952,3072,2000,57359,0,1,ÇÇ·å
,,30092,17,7,55080,1224,408,2040,1224,6324,3264,2000,60927,0,1,ÇÇ·å
,,30092,18,7,58320,1296,432,2160,1296,6696,3456,2000,64494,0,1,ÇÇ·å
,,30092,19,7,61560,1368,456,2280,1368,7068,3648,2000,68062,0,1,ÇÇ·å
,,30092,20,7,64800,1440,480,2400,1440,7440,3840,2000,71629,0,1,ÇÇ·å
,,30092,21,7,68040,1512,504,2520,1512,7812,4032,2000,75197,0,1,ÇÇ·å
,,30092,22,7,71280,1584,528,2640,1584,8184,4224,2000,78764,0,1,ÇÇ·å
,,30092,23,7,74520,1656,552,2760,1656,8556,4416,2000,82332,0,1,ÇÇ·å
,,30092,24,7,77760,1728,576,2880,1728,8928,4608,2000,85899,0,1,ÇÇ·å
,,30092,25,7,81000,1800,600,3000,1800,9300,4800,2000,89467,0,1,ÇÇ·å
,,30092,26,7,84240,1872,624,3120,1872,9672,4992,2000,93034,0,1,ÇÇ·å
,,30092,27,7,87480,1944,648,3240,1944,10044,5184,2000,96601,0,1,ÇÇ·å
,,30092,28,7,90720,2016,672,3360,2016,10416,5376,2000,100169,0,1,ÇÇ·å
,,30092,29,7,93960,2088,696,3480,2088,10788,5568,2000,103736,0,1,ÇÇ·å
,,30092,30,7,97200,2160,720,3600,2160,11160,5760,2000,107304,0,1,ÇÇ·å
,,30092,31,7,100440,2232,744,3720,2232,11532,5952,2000,110871,0,1,ÇÇ·å
,,30092,32,7,103680,2304,768,3840,2304,11904,6144,2000,114439,0,1,ÇÇ·å
,,30092,33,7,106920,2376,792,3960,2376,12276,6336,2000,118006,0,1,ÇÇ·å
,,30092,34,7,110160,2448,816,4080,2448,12648,6528,2000,121574,0,1,ÇÇ·å
,,30092,35,7,113400,2520,840,4200,2520,13020,6720,2000,125141,0,1,ÇÇ·å
,,30092,36,7,116640,2592,864,4320,2592,13392,6912,2000,128709,0,1,ÇÇ·å
,,30092,37,7,119880,2664,888,4440,2664,13764,7104,2000,132276,0,1,ÇÇ·å
,,30092,38,7,123120,2736,912,4560,2736,14136,7296,2000,135844,0,1,ÇÇ·å
,,30092,39,7,126360,2808,936,4680,2808,14508,7488,2000,139411,0,1,ÇÇ·å
,,30092,40,7,129600,2880,960,4800,2880,14880,7680,2000,142979,0,1,ÇÇ·å
,,30092,41,7,132840,2952,984,4920,2952,15252,7872,2000,146546,0,1,ÇÇ·å
,,30092,42,7,136080,3024,1008,5040,3024,15624,8064,2000,150114,0,1,ÇÇ·å
,,30092,43,7,139320,3096,1032,5160,3096,15996,8256,2000,153681,0,1,ÇÇ·å
,,30092,44,7,142560,3168,1056,5280,3168,16368,8448,2000,157249,0,1,ÇÇ·å
,,30092,45,7,145800,3240,1080,5400,3240,16740,8640,2000,160816,0,1,ÇÇ·å
,,30092,46,7,149040,3312,1104,5520,3312,17112,8832,2000,164384,0,1,ÇÇ·å
,,30092,47,7,152280,3384,1128,5640,3384,17484,9024,2000,167951,0,1,ÇÇ·å
,,30092,48,7,155520,3456,1152,5760,3456,17856,9216,2000,171519,0,1,ÇÇ·å
,,30092,49,7,158760,3528,1176,5880,3528,18228,9408,2000,175086,0,1,ÇÇ·å
,,30092,50,7,162000,3600,1200,6000,3600,18600,9600,2000,178654,0,1,ÇÇ·å
,,30092,51,7,165240,3672,1224,6120,3672,18972,9792,2000,182221,0,1,ÇÇ·å
,,30092,52,7,168480,3744,1248,6240,3744,19344,9984,2000,185788,0,1,ÇÇ·å
,,30092,53,7,171720,3816,1272,6360,3816,19716,10176,2000,189356,0,1,ÇÇ·å
,,30092,54,7,174960,3888,1296,6480,3888,20088,10368,2000,192923,0,1,ÇÇ·å
,,30092,55,7,178200,3960,1320,6600,3960,20460,10560,2000,196491,0,1,ÇÇ·å
,,30092,56,7,181440,4032,1344,6720,4032,20832,10752,2000,200058,0,1,ÇÇ·å
,,30092,57,7,184680,4104,1368,6840,4104,21204,10944,2000,203626,0,1,ÇÇ·å
,,30092,58,7,187920,4176,1392,6960,4176,21576,11136,2000,207193,0,1,ÇÇ·å
,,30092,59,7,191160,4248,1416,7080,4248,21948,11328,2000,210761,0,1,ÇÇ·å
,,30092,60,7,194400,4320,1440,7200,4320,22320,11520,2000,214328,0,1,ÇÇ·å
,,30092,61,7,197640,4392,1464,7320,4392,22692,11712,2000,217896,0,1,ÇÇ·å
,,30092,62,7,200880,4464,1488,7440,4464,23064,11904,2000,221463,0,1,ÇÇ·å
,,30092,63,7,204120,4536,1512,7560,4536,23436,12096,2000,225031,0,1,ÇÇ·å
,,30092,64,7,207360,4608,1536,7680,4608,23808,12288,2000,228598,0,1,ÇÇ·å
,,30092,65,7,210600,4680,1560,7800,4680,24180,12480,2000,232166,0,1,ÇÇ·å
,,30092,66,7,213840,4752,1584,7920,4752,24552,12672,2000,235733,0,1,ÇÇ·å
,,30092,67,7,217080,4824,1608,8040,4824,24924,12864,2000,239301,0,1,ÇÇ·å
,,30092,68,7,220320,4896,1632,8160,4896,25296,13056,2000,242868,0,1,ÇÇ·å
,,30092,69,7,223560,4968,1656,8280,4968,25668,13248,2000,246436,0,1,ÇÇ·å
,,30092,70,7,226800,5040,1680,8400,5040,26040,13440,2000,250003,0,1,ÇÇ·å
,,30100,1,7,3240,72,24,120,72,372,192,2000,3847,0,1,É¨µØÉ®
,,30100,2,7,6480,144,48,240,144,744,384,2000,7414,0,1,É¨µØÉ®
,,30100,3,7,9720,216,72,360,216,1116,576,2000,10982,0,1,É¨µØÉ®
,,30100,4,7,12960,288,96,480,288,1488,768,2000,14549,0,1,É¨µØÉ®
,,30100,5,7,16200,360,120,600,360,1860,960,2000,18117,0,1,É¨µØÉ®
,,30100,6,7,19440,432,144,720,432,2232,1152,2000,21684,0,1,É¨µØÉ®
,,30100,7,7,22680,504,168,840,504,2604,1344,2000,25252,0,1,É¨µØÉ®
,,30100,8,7,25920,576,192,960,576,2976,1536,2000,28819,0,1,É¨µØÉ®
,,30100,9,7,29160,648,216,1080,648,3348,1728,2000,32387,0,1,É¨µØÉ®
,,30100,10,7,32400,720,240,1200,720,3720,1920,2000,35954,0,1,É¨µØÉ®
,,30100,11,7,35640,792,264,1320,792,4092,2112,2000,39522,0,1,É¨µØÉ®
,,30100,12,7,38880,864,288,1440,864,4464,2304,2000,43089,0,1,É¨µØÉ®
,,30100,13,7,42120,936,312,1560,936,4836,2496,2000,46657,0,1,É¨µØÉ®
,,30100,14,7,45360,1008,336,1680,1008,5208,2688,2000,50224,0,1,É¨µØÉ®
,,30100,15,7,48600,1080,360,1800,1080,5580,2880,2000,53792,0,1,É¨µØÉ®
,,30100,16,7,51840,1152,384,1920,1152,5952,3072,2000,57359,0,1,É¨µØÉ®
,,30100,17,7,55080,1224,408,2040,1224,6324,3264,2000,60927,0,1,É¨µØÉ®
,,30100,18,7,58320,1296,432,2160,1296,6696,3456,2000,64494,0,1,É¨µØÉ®
,,30100,19,7,61560,1368,456,2280,1368,7068,3648,2000,68062,0,1,É¨µØÉ®
,,30100,20,7,64800,1440,480,2400,1440,7440,3840,2000,71629,0,1,É¨µØÉ®
,,30100,21,7,68040,1512,504,2520,1512,7812,4032,2000,75197,0,1,É¨µØÉ®
,,30100,22,7,71280,1584,528,2640,1584,8184,4224,2000,78764,0,1,É¨µØÉ®
,,30100,23,7,74520,1656,552,2760,1656,8556,4416,2000,82332,0,1,É¨µØÉ®
,,30100,24,7,77760,1728,576,2880,1728,8928,4608,2000,85899,0,1,É¨µØÉ®
,,30100,25,7,81000,1800,600,3000,1800,9300,4800,2000,89467,0,1,É¨µØÉ®
,,30100,26,7,84240,1872,624,3120,1872,9672,4992,2000,93034,0,1,É¨µØÉ®
,,30100,27,7,87480,1944,648,3240,1944,10044,5184,2000,96601,0,1,É¨µØÉ®
,,30100,28,7,90720,2016,672,3360,2016,10416,5376,2000,100169,0,1,É¨µØÉ®
,,30100,29,7,93960,2088,696,3480,2088,10788,5568,2000,103736,0,1,É¨µØÉ®
,,30100,30,7,97200,2160,720,3600,2160,11160,5760,2000,107304,0,1,É¨µØÉ®
,,30100,31,7,100440,2232,744,3720,2232,11532,5952,2000,110871,0,1,É¨µØÉ®
,,30100,32,7,103680,2304,768,3840,2304,11904,6144,2000,114439,0,1,É¨µØÉ®
,,30100,33,7,106920,2376,792,3960,2376,12276,6336,2000,118006,0,1,É¨µØÉ®
,,30100,34,7,110160,2448,816,4080,2448,12648,6528,2000,121574,0,1,É¨µØÉ®
,,30100,35,7,113400,2520,840,4200,2520,13020,6720,2000,125141,0,1,É¨µØÉ®
,,30100,36,7,116640,2592,864,4320,2592,13392,6912,2000,128709,0,1,É¨µØÉ®
,,30100,37,7,119880,2664,888,4440,2664,13764,7104,2000,132276,0,1,É¨µØÉ®
,,30100,38,7,123120,2736,912,4560,2736,14136,7296,2000,135844,0,1,É¨µØÉ®
,,30100,39,7,126360,2808,936,4680,2808,14508,7488,2000,139411,0,1,É¨µØÉ®
,,30100,40,7,129600,2880,960,4800,2880,14880,7680,2000,142979,0,1,É¨µØÉ®
,,30100,41,7,132840,2952,984,4920,2952,15252,7872,2000,146546,0,1,É¨µØÉ®
,,30100,42,7,136080,3024,1008,5040,3024,15624,8064,2000,150114,0,1,É¨µØÉ®
,,30100,43,7,139320,3096,1032,5160,3096,15996,8256,2000,153681,0,1,É¨µØÉ®
,,30100,44,7,142560,3168,1056,5280,3168,16368,8448,2000,157249,0,1,É¨µØÉ®
,,30100,45,7,145800,3240,1080,5400,3240,16740,8640,2000,160816,0,1,É¨µØÉ®
,,30100,46,7,149040,3312,1104,5520,3312,17112,8832,2000,164384,0,1,É¨µØÉ®
,,30100,47,7,152280,3384,1128,5640,3384,17484,9024,2000,167951,0,1,É¨µØÉ®
,,30100,48,7,155520,3456,1152,5760,3456,17856,9216,2000,171519,0,1,É¨µØÉ®
,,30100,49,7,158760,3528,1176,5880,3528,18228,9408,2000,175086,0,1,É¨µØÉ®
,,30100,50,7,162000,3600,1200,6000,3600,18600,9600,2000,178654,0,1,É¨µØÉ®
,,30100,51,7,165240,3672,1224,6120,3672,18972,9792,2000,182221,0,1,É¨µØÉ®
,,30100,52,7,168480,3744,1248,6240,3744,19344,9984,2000,185788,0,1,É¨µØÉ®
,,30100,53,7,171720,3816,1272,6360,3816,19716,10176,2000,189356,0,1,É¨µØÉ®
,,30100,54,7,174960,3888,1296,6480,3888,20088,10368,2000,192923,0,1,É¨µØÉ®
,,30100,55,7,178200,3960,1320,6600,3960,20460,10560,2000,196491,0,1,É¨µØÉ®
,,30100,56,7,181440,4032,1344,6720,4032,20832,10752,2000,200058,0,1,É¨µØÉ®
,,30100,57,7,184680,4104,1368,6840,4104,21204,10944,2000,203626,0,1,É¨µØÉ®
,,30100,58,7,187920,4176,1392,6960,4176,21576,11136,2000,207193,0,1,É¨µØÉ®
,,30100,59,7,191160,4248,1416,7080,4248,21948,11328,2000,210761,0,1,É¨µØÉ®
,,30100,60,7,194400,4320,1440,7200,4320,22320,11520,2000,214328,0,1,É¨µØÉ®
,,30100,61,7,197640,4392,1464,7320,4392,22692,11712,2000,217896,0,1,É¨µØÉ®
,,30100,62,7,200880,4464,1488,7440,4464,23064,11904,2000,221463,0,1,É¨µØÉ®
,,30100,63,7,204120,4536,1512,7560,4536,23436,12096,2000,225031,0,1,É¨µØÉ®
,,30100,64,7,207360,4608,1536,7680,4608,23808,12288,2000,228598,0,1,É¨µØÉ®
,,30100,65,7,210600,4680,1560,7800,4680,24180,12480,2000,232166,0,1,É¨µØÉ®
,,30100,66,7,213840,4752,1584,7920,4752,24552,12672,2000,235733,0,1,É¨µØÉ®
,,30100,67,7,217080,4824,1608,8040,4824,24924,12864,2000,239301,0,1,É¨µØÉ®
,,30100,68,7,220320,4896,1632,8160,4896,25296,13056,2000,242868,0,1,É¨µØÉ®
,,30100,69,7,223560,4968,1656,8280,4968,25668,13248,2000,246436,0,1,É¨µØÉ®
,,30100,70,7,226800,5040,1680,8400,5040,26040,13440,2000,250003,0,1,É¨µØÉ®
,,30116,1,7,3240,72,24,120,72,372,192,2000,3847,0,1,Ôª·¼
,,30116,2,7,6480,144,48,240,144,744,384,2000,7414,0,1,Ôª·¼
,,30116,3,7,9720,216,72,360,216,1116,576,2000,10982,0,1,Ôª·¼
,,30116,4,7,12960,288,96,480,288,1488,768,2000,14549,0,1,Ôª·¼
,,30116,5,7,16200,360,120,600,360,1860,960,2000,18117,0,1,Ôª·¼
,,30116,6,7,19440,432,144,720,432,2232,1152,2000,21684,0,1,Ôª·¼
,,30116,7,7,22680,504,168,840,504,2604,1344,2000,25252,0,1,Ôª·¼
,,30116,8,7,25920,576,192,960,576,2976,1536,2000,28819,0,1,Ôª·¼
,,30116,9,7,29160,648,216,1080,648,3348,1728,2000,32387,0,1,Ôª·¼
,,30116,10,7,32400,720,240,1200,720,3720,1920,2000,35954,0,1,Ôª·¼
,,30116,11,7,35640,792,264,1320,792,4092,2112,2000,39522,0,1,Ôª·¼
,,30116,12,7,38880,864,288,1440,864,4464,2304,2000,43089,0,1,Ôª·¼
,,30116,13,7,42120,936,312,1560,936,4836,2496,2000,46657,0,1,Ôª·¼
,,30116,14,7,45360,1008,336,1680,1008,5208,2688,2000,50224,0,1,Ôª·¼
,,30116,15,7,48600,1080,360,1800,1080,5580,2880,2000,53792,0,1,Ôª·¼
,,30116,16,7,51840,1152,384,1920,1152,5952,3072,2000,57359,0,1,Ôª·¼
,,30116,17,7,55080,1224,408,2040,1224,6324,3264,2000,60927,0,1,Ôª·¼
,,30116,18,7,58320,1296,432,2160,1296,6696,3456,2000,64494,0,1,Ôª·¼
,,30116,19,7,61560,1368,456,2280,1368,7068,3648,2000,68062,0,1,Ôª·¼
,,30116,20,7,64800,1440,480,2400,1440,7440,3840,2000,71629,0,1,Ôª·¼
,,30116,21,7,68040,1512,504,2520,1512,7812,4032,2000,75197,0,1,Ôª·¼
,,30116,22,7,71280,1584,528,2640,1584,8184,4224,2000,78764,0,1,Ôª·¼
,,30116,23,7,74520,1656,552,2760,1656,8556,4416,2000,82332,0,1,Ôª·¼
,,30116,24,7,77760,1728,576,2880,1728,8928,4608,2000,85899,0,1,Ôª·¼
,,30116,25,7,81000,1800,600,3000,1800,9300,4800,2000,89467,0,1,Ôª·¼
,,30116,26,7,84240,1872,624,3120,1872,9672,4992,2000,93034,0,1,Ôª·¼
,,30116,27,7,87480,1944,648,3240,1944,10044,5184,2000,96601,0,1,Ôª·¼
,,30116,28,7,90720,2016,672,3360,2016,10416,5376,2000,100169,0,1,Ôª·¼
,,30116,29,7,93960,2088,696,3480,2088,10788,5568,2000,103736,0,1,Ôª·¼
,,30116,30,7,97200,2160,720,3600,2160,11160,5760,2000,107304,0,1,Ôª·¼
,,30116,31,7,100440,2232,744,3720,2232,11532,5952,2000,110871,0,1,Ôª·¼
,,30116,32,7,103680,2304,768,3840,2304,11904,6144,2000,114439,0,1,Ôª·¼
,,30116,33,7,106920,2376,792,3960,2376,12276,6336,2000,118006,0,1,Ôª·¼
,,30116,34,7,110160,2448,816,4080,2448,12648,6528,2000,121574,0,1,Ôª·¼
,,30116,35,7,113400,2520,840,4200,2520,13020,6720,2000,125141,0,1,Ôª·¼
,,30116,36,7,116640,2592,864,4320,2592,13392,6912,2000,128709,0,1,Ôª·¼
,,30116,37,7,119880,2664,888,4440,2664,13764,7104,2000,132276,0,1,Ôª·¼
,,30116,38,7,123120,2736,912,4560,2736,14136,7296,2000,135844,0,1,Ôª·¼
,,30116,39,7,126360,2808,936,4680,2808,14508,7488,2000,139411,0,1,Ôª·¼
,,30116,40,7,129600,2880,960,4800,2880,14880,7680,2000,142979,0,1,Ôª·¼
,,30116,41,7,132840,2952,984,4920,2952,15252,7872,2000,146546,0,1,Ôª·¼
,,30116,42,7,136080,3024,1008,5040,3024,15624,8064,2000,150114,0,1,Ôª·¼
,,30116,43,7,139320,3096,1032,5160,3096,15996,8256,2000,153681,0,1,Ôª·¼
,,30116,44,7,142560,3168,1056,5280,3168,16368,8448,2000,157249,0,1,Ôª·¼
,,30116,45,7,145800,3240,1080,5400,3240,16740,8640,2000,160816,0,1,Ôª·¼
,,30116,46,7,149040,3312,1104,5520,3312,17112,8832,2000,164384,0,1,Ôª·¼
,,30116,47,7,152280,3384,1128,5640,3384,17484,9024,2000,167951,0,1,Ôª·¼
,,30116,48,7,155520,3456,1152,5760,3456,17856,9216,2000,171519,0,1,Ôª·¼
,,30116,49,7,158760,3528,1176,5880,3528,18228,9408,2000,175086,0,1,Ôª·¼
,,30116,50,7,162000,3600,1200,6000,3600,18600,9600,2000,178654,0,1,Ôª·¼
,,30116,51,7,165240,3672,1224,6120,3672,18972,9792,2000,182221,0,1,Ôª·¼
,,30116,52,7,168480,3744,1248,6240,3744,19344,9984,2000,185788,0,1,Ôª·¼
,,30116,53,7,171720,3816,1272,6360,3816,19716,10176,2000,189356,0,1,Ôª·¼
,,30116,54,7,174960,3888,1296,6480,3888,20088,10368,2000,192923,0,1,Ôª·¼
,,30116,55,7,178200,3960,1320,6600,3960,20460,10560,2000,196491,0,1,Ôª·¼
,,30116,56,7,181440,4032,1344,6720,4032,20832,10752,2000,200058,0,1,Ôª·¼
,,30116,57,7,184680,4104,1368,6840,4104,21204,10944,2000,203626,0,1,Ôª·¼
,,30116,58,7,187920,4176,1392,6960,4176,21576,11136,2000,207193,0,1,Ôª·¼
,,30116,59,7,191160,4248,1416,7080,4248,21948,11328,2000,210761,0,1,Ôª·¼
,,30116,60,7,194400,4320,1440,7200,4320,22320,11520,2000,214328,0,1,Ôª·¼
,,30116,61,7,197640,4392,1464,7320,4392,22692,11712,2000,217896,0,1,Ôª·¼
,,30116,62,7,200880,4464,1488,7440,4464,23064,11904,2000,221463,0,1,Ôª·¼
,,30116,63,7,204120,4536,1512,7560,4536,23436,12096,2000,225031,0,1,Ôª·¼
,,30116,64,7,207360,4608,1536,7680,4608,23808,12288,2000,228598,0,1,Ôª·¼
,,30116,65,7,210600,4680,1560,7800,4680,24180,12480,2000,232166,0,1,Ôª·¼
,,30116,66,7,213840,4752,1584,7920,4752,24552,12672,2000,235733,0,1,Ôª·¼
,,30116,67,7,217080,4824,1608,8040,4824,24924,12864,2000,239301,0,1,Ôª·¼
,,30116,68,7,220320,4896,1632,8160,4896,25296,13056,2000,242868,0,1,Ôª·¼
,,30116,69,7,223560,4968,1656,8280,4968,25668,13248,2000,246436,0,1,Ôª·¼
,,30116,70,7,226800,5040,1680,8400,5040,26040,13440,2000,250003,0,1,Ôª·¼
,,30132,1,7,3240,72,24,120,72,372,192,2000,3847,0,1,Á·ÄÞÉÑ
,,30132,2,7,6480,144,48,240,144,744,384,2000,7414,0,1,Á·ÄÞÉÑ
,,30132,3,7,9720,216,72,360,216,1116,576,2000,10982,0,1,Á·ÄÞÉÑ
,,30132,4,7,12960,288,96,480,288,1488,768,2000,14549,0,1,Á·ÄÞÉÑ
,,30132,5,7,16200,360,120,600,360,1860,960,2000,18117,0,1,Á·ÄÞÉÑ
,,30132,6,7,19440,432,144,720,432,2232,1152,2000,21684,0,1,Á·ÄÞÉÑ
,,30132,7,7,22680,504,168,840,504,2604,1344,2000,25252,0,1,Á·ÄÞÉÑ
,,30132,8,7,25920,576,192,960,576,2976,1536,2000,28819,0,1,Á·ÄÞÉÑ
,,30132,9,7,29160,648,216,1080,648,3348,1728,2000,32387,0,1,Á·ÄÞÉÑ
,,30132,10,7,32400,720,240,1200,720,3720,1920,2000,35954,0,1,Á·ÄÞÉÑ
,,30132,11,7,35640,792,264,1320,792,4092,2112,2000,39522,0,1,Á·ÄÞÉÑ
,,30132,12,7,38880,864,288,1440,864,4464,2304,2000,43089,0,1,Á·ÄÞÉÑ
,,30132,13,7,42120,936,312,1560,936,4836,2496,2000,46657,0,1,Á·ÄÞÉÑ
,,30132,14,7,45360,1008,336,1680,1008,5208,2688,2000,50224,0,1,Á·ÄÞÉÑ
,,30132,15,7,48600,1080,360,1800,1080,5580,2880,2000,53792,0,1,Á·ÄÞÉÑ
,,30132,16,7,51840,1152,384,1920,1152,5952,3072,2000,57359,0,1,Á·ÄÞÉÑ
,,30132,17,7,55080,1224,408,2040,1224,6324,3264,2000,60927,0,1,Á·ÄÞÉÑ
,,30132,18,7,58320,1296,432,2160,1296,6696,3456,2000,64494,0,1,Á·ÄÞÉÑ
,,30132,19,7,61560,1368,456,2280,1368,7068,3648,2000,68062,0,1,Á·ÄÞÉÑ
,,30132,20,7,64800,1440,480,2400,1440,7440,3840,2000,71629,0,1,Á·ÄÞÉÑ
,,30132,21,7,68040,1512,504,2520,1512,7812,4032,2000,75197,0,1,Á·ÄÞÉÑ
,,30132,22,7,71280,1584,528,2640,1584,8184,4224,2000,78764,0,1,Á·ÄÞÉÑ
,,30132,23,7,74520,1656,552,2760,1656,8556,4416,2000,82332,0,1,Á·ÄÞÉÑ
,,30132,24,7,77760,1728,576,2880,1728,8928,4608,2000,85899,0,1,Á·ÄÞÉÑ
,,30132,25,7,81000,1800,600,3000,1800,9300,4800,2000,89467,0,1,Á·ÄÞÉÑ
,,30132,26,7,84240,1872,624,3120,1872,9672,4992,2000,93034,0,1,Á·ÄÞÉÑ
,,30132,27,7,87480,1944,648,3240,1944,10044,5184,2000,96601,0,1,Á·ÄÞÉÑ
,,30132,28,7,90720,2016,672,3360,2016,10416,5376,2000,100169,0,1,Á·ÄÞÉÑ
,,30132,29,7,93960,2088,696,3480,2088,10788,5568,2000,103736,0,1,Á·ÄÞÉÑ
,,30132,30,7,97200,2160,720,3600,2160,11160,5760,2000,107304,0,1,Á·ÄÞÉÑ
,,30132,31,7,100440,2232,744,3720,2232,11532,5952,2000,110871,0,1,Á·ÄÞÉÑ
,,30132,32,7,103680,2304,768,3840,2304,11904,6144,2000,114439,0,1,Á·ÄÞÉÑ
,,30132,33,7,106920,2376,792,3960,2376,12276,6336,2000,118006,0,1,Á·ÄÞÉÑ
,,30132,34,7,110160,2448,816,4080,2448,12648,6528,2000,121574,0,1,Á·ÄÞÉÑ
,,30132,35,7,113400,2520,840,4200,2520,13020,6720,2000,125141,0,1,Á·ÄÞÉÑ
,,30132,36,7,116640,2592,864,4320,2592,13392,6912,2000,128709,0,1,Á·ÄÞÉÑ
,,30132,37,7,119880,2664,888,4440,2664,13764,7104,2000,132276,0,1,Á·ÄÞÉÑ
,,30132,38,7,123120,2736,912,4560,2736,14136,7296,2000,135844,0,1,Á·ÄÞÉÑ
,,30132,39,7,126360,2808,936,4680,2808,14508,7488,2000,139411,0,1,Á·ÄÞÉÑ
,,30132,40,7,129600,2880,960,4800,2880,14880,7680,2000,142979,0,1,Á·ÄÞÉÑ
,,30132,41,7,132840,2952,984,4920,2952,15252,7872,2000,146546,0,1,Á·ÄÞÉÑ
,,30132,42,7,136080,3024,1008,5040,3024,15624,8064,2000,150114,0,1,Á·ÄÞÉÑ
,,30132,43,7,139320,3096,1032,5160,3096,15996,8256,2000,153681,0,1,Á·ÄÞÉÑ
,,30132,44,7,142560,3168,1056,5280,3168,16368,8448,2000,157249,0,1,Á·ÄÞÉÑ
,,30132,45,7,145800,3240,1080,5400,3240,16740,8640,2000,160816,0,1,Á·ÄÞÉÑ
,,30132,46,7,149040,3312,1104,5520,3312,17112,8832,2000,164384,0,1,Á·ÄÞÉÑ
,,30132,47,7,152280,3384,1128,5640,3384,17484,9024,2000,167951,0,1,Á·ÄÞÉÑ
,,30132,48,7,155520,3456,1152,5760,3456,17856,9216,2000,171519,0,1,Á·ÄÞÉÑ
,,30132,49,7,158760,3528,1176,5880,3528,18228,9408,2000,175086,0,1,Á·ÄÞÉÑ
,,30132,50,7,162000,3600,1200,6000,3600,18600,9600,2000,178654,0,1,Á·ÄÞÉÑ
,,30132,51,7,165240,3672,1224,6120,3672,18972,9792,2000,182221,0,1,Á·ÄÞÉÑ
,,30132,52,7,168480,3744,1248,6240,3744,19344,9984,2000,185788,0,1,Á·ÄÞÉÑ
,,30132,53,7,171720,3816,1272,6360,3816,19716,10176,2000,189356,0,1,Á·ÄÞÉÑ
,,30132,54,7,174960,3888,1296,6480,3888,20088,10368,2000,192923,0,1,Á·ÄÞÉÑ
,,30132,55,7,178200,3960,1320,6600,3960,20460,10560,2000,196491,0,1,Á·ÄÞÉÑ
,,30132,56,7,181440,4032,1344,6720,4032,20832,10752,2000,200058,0,1,Á·ÄÞÉÑ
,,30132,57,7,184680,4104,1368,6840,4104,21204,10944,2000,203626,0,1,Á·ÄÞÉÑ
,,30132,58,7,187920,4176,1392,6960,4176,21576,11136,2000,207193,0,1,Á·ÄÞÉÑ
,,30132,59,7,191160,4248,1416,7080,4248,21948,11328,2000,210761,0,1,Á·ÄÞÉÑ
,,30132,60,7,194400,4320,1440,7200,4320,22320,11520,2000,214328,0,1,Á·ÄÞÉÑ
,,30132,61,7,197640,4392,1464,7320,4392,22692,11712,2000,217896,0,1,Á·ÄÞÉÑ
,,30132,62,7,200880,4464,1488,7440,4464,23064,11904,2000,221463,0,1,Á·ÄÞÉÑ
,,30132,63,7,204120,4536,1512,7560,4536,23436,12096,2000,225031,0,1,Á·ÄÞÉÑ
,,30132,64,7,207360,4608,1536,7680,4608,23808,12288,2000,228598,0,1,Á·ÄÞÉÑ
,,30132,65,7,210600,4680,1560,7800,4680,24180,12480,2000,232166,0,1,Á·ÄÞÉÑ
,,30132,66,7,213840,4752,1584,7920,4752,24552,12672,2000,235733,0,1,Á·ÄÞÉÑ
,,30132,67,7,217080,4824,1608,8040,4824,24924,12864,2000,239301,0,1,Á·ÄÞÉÑ
,,30132,68,7,220320,4896,1632,8160,4896,25296,13056,2000,242868,0,1,Á·ÄÞÉÑ
,,30132,69,7,223560,4968,1656,8280,4968,25668,13248,2000,246436,0,1,Á·ÄÞÉÑ
,,30132,70,7,226800,5040,1680,8400,5040,26040,13440,2000,250003,0,1,Á·ÄÞÉÑ
,,30156,1,7,3240,72,24,120,72,372,192,2000,3847,0,1,¹ùÏå
,,30156,2,7,6480,144,48,240,144,744,384,2000,7414,0,1,¹ùÏå
